Bldg Num,Building Name,Abbrev,Address,GSF,Own / Lease,Status,Class,Year,Age,LEED Level,LEED Certification Year,X,Y,,,,,,,,,,,
2542,Axis Apartments And Lofts,,441 East Erie Street,2790,,Terminated,Building,1986,31,,,41.8940715,-87.6163967,,,,,,,,,,,
2540,Dewitt Place,,900 North Dewitt Place,4900,,Terminated,Building,0,2017,,,41.8995167,-87.62039,,,,,,,,,,,
2541,At Home Inn,,1521 West Irving Park,4000,,Terminated,Building,0,2017,,,41.9541211,-87.6683983,,,,,,,,,,,
,,,Chicago IL 60613,,,,,0,2017,,,41.9577761,-87.6556468,,,,,,,,,,,
2577,Blacksburg Baptist Church,BBC,550 North Main Street,608,,Terminated,Building,0,2017,,,41.9581686,-71.2879682,,,,,,,,,,,
2470,Illinois Avenue House,,259 Illinois Avenue,1800,,Terminated,Building,0,2017,,,42.032156,-88.26442,,,,,,,,,,,
172,Cowgill Hall,CO,1325 Perry Street,68417,Owned,Active,Building,1969,48,,,42.0438765,-87.8913488,,,,,,,,,,,
247,Perry Street Parking Garage,PARKP,1330 Perry Street,418000,Owned,Active,Building,2010,7,,,42.0443561,-87.891122,,,,,,,,,,,
0242A,Equipment Shed,MC242A,Sterrett Drive,3914,Owned,Active,Structure,1991,26,,,42.072055,-72.782787,,,,,,,,,,,
0242C,Storage Container,MC242C,Sterrett Drive,157,Owned,Active,Structure,2016,1,,,42.072055,-72.782787,,,,,,,,,,,
0242D,Leonard Storage Building A,MC242D,Sterrett Drive,332,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242E,Leonard Storage Building B,MC242E,Sterrett Drive,332,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242F,Leonard Storage Building C,MC242F,Sterrett Drive,332,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242H,Leonard Storage Shed 1,MC242H,Sterrett Drive,116,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242J,Leonard Storage Shed 2,MC242J,Sterrett Drive,136,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242K,Recycle Center,MC242K,Sterrett Drive,950,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242G,Salt Storage Shed,MC242G,Sterrett Drive,748,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
0242B,Storage Shed,MC242B,Sterrett Drive,255,Owned,Active,Structure,0,2017,,,42.072055,-72.782787,,,,,,,,,,,
2160,Snodgrass House,,Rt. 2; Box 156,625,,Terminated,Building,0,2017,,,42.0971317,-102.8715393,,,,,,,,,,,
0285A,Fisheries And Wildlife Data Lab,,205-B Washington Street,1139,,Terminated,Building,0,2017,,,42.1601011,-71.2179403,,,,,,,,,,,
2361,Sycamore Apartments I,,175 Sycamore Drive,3750,,Terminated,Building,0,2017,,,42.22826,-88.094684,,,,,,,,,,,
1031,Tractor And Storage Shed,RH1031,407 Homestead Lane,650,Leased,Active,Building,1969,48,,,42.273241,-89.171592,,,,,,,,,,,
1030A,Greenhouse,RH030A,407 Homestead Lane,960,Leased,Active,Building,1975,42,,,42.273241,-89.171592,,,,,,,,,,,
1030C,Lath House,RH030C,407 Homestead Lane,640,Leased,Active,Building,1975,42,,,42.273241,-89.171592,,,,,,,,,,,
1030,Office-Dorm-Lab Complex,RHRC,407 Homestead Lane,4372,Leased,Active,Building,1975,42,,,42.273241,-89.171592,,,,,,,,,,,
1030B,Storage Shed,RH030B,407 Homestead Lane,360,Leased,Active,Building,1992,25,,,42.273241,-89.171592,,,,,,,,,,,
1034,Equipment Shed,RH1034,407 Homestead Lane,1800,Leased,Active,Building,2007,10,,,42.273241,-89.171592,,,,,,,,,,,
1030D,Hoop House,RH030D,407 Homestead Lane,614,Leased,Active,Building,2012,5,,,42.273241,-89.171592,,,,,,,,,,,
1030E,Greenhouse,RH030E,407 Homestead Lane,1853,Leased,Active,Building,2014,3,,,42.273241,-89.171592,,,,,,,,,,,
2586,Foxridge Apartments 5000,,5000 Heather Drive,1256,,Terminated,Building,0,2017,,,42.3234535,-83.2015176,,,,,,,,,,,
2585,Foxridge Apartments 4900,,4900 Heather Drive,1256,,Terminated,Building,0,2017,,,42.3236944,-83.2032497,,,,,,,,,,,
26,Barringer Hall,BAR,240 Kent Street,42879,Owned,Active,Building,1962,55,,,42.3392017,-71.1124445,,,,,,,,,,,
2346,Pisgah Astronomical Research Institute,,1 Pari Drive,432,,Terminated,Building,0,2017,,,42.3452168,-71.0944444,,,,,,,,,,,
31,Pritchard Hall,PRIT,630 Washington Street Sw,211481,Owned,Active,Building,1967,50,,,42.3522331,-71.0623864,,,,,,,,,,,
0484D,Harvestor Silo,KL484D,Dairy Complex Drive,400,Owned,Active,Structure,1985,32,,,42.3979803,-96.3521946,,,,,,,,,,,
0484E,Harvestor Silo,KL484E,Dairy Complex Drive,400,Owned,Active,Structure,1985,32,,,42.3979803,-96.3521946,,,,,,,,,,,
2128,Foxridge Apartments 11400,,11400 Foxtail Lane,0,,Terminated,Building,0,2017,,,42.6463432,-88.1896289,,,,,,,,,,,
24,Newman Hall,NEW,200 Kent Street,55017,Owned,Active,Building,1964,53,,,42.6712677,-73.7856399,,,,,,,,,,,
736,Riverside Center 1,RCTR1,1 Riverside Circle,12748,Leased,Active,Building,2009,8,,,42.7294619,-71.5320925,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
,,,Vermillion SD 57069,,,,,0,2017,,,42.7794417,-96.9292104,,,,,,,,,,,
2495,House Of Beesley,,922 East Clark Street,1100,,Terminated,Building,1910,107,,,42.7825086,-96.9169456,,,,,,,,,,,
2496,House Of Jensen,,824 West Dartmouth Street,1000,,Terminated,Building,0,2017,,,42.7832913,-96.9435885,,,,,,,,,,,
2560,Prentis Apartments,,520 Prentis Avenue,850,,Terminated,Building,0,2017,,,42.7851666,-96.9163774,,,,,,,,,,,
2340,Riverside Apartments,,89847 557th Avenue,1000,,Terminated,Building,0,2017,,,42.8156812,-97.3869285,,,,,,,,,,,
,,,Yankton SD 57078,,,,,0,2017,,,42.8711088,-97.3972813,,,,,,,,,,,
,,,Yankton SD 57078,,,,,0,2017,,,42.8711088,-97.3972813,,,,,,,,,,,
,,,Yankton SD 57078,,,,,0,2017,,,42.8711088,-97.3972813,,,,,,,,,,,
,,,Yankton SD 57078,,,,,0,2017,,,42.8711088,-97.3972813,,,,,,,,,,,
2436,Dj'S Properties Apartments,,31110 Walleye Drive,2700,,Terminated,Building,1993,24,,,42.876597,-97.481068,,,,,,,,,,,
2395,Piazza Grande 11,,Grande 11,860,,Terminated,Building,0,2017,,,42.9132154,-85.6750094,,,,,,,,,,,
,,,Utica SD 57067,,,,,0,2017,,,42.9811087,-97.4964525,,,,,,,,,,,
2563,Paragon North Apartments,,1326 Madison Street,850,,Terminated,Building,0,2017,,,43.045204,-76.123802,,,,,,,,,,,
960,Molden Dining Hall,4H0960,786 4h Center Drive,15134,Owned,Active,Building,1989,28,,,43.0675645,-87.9213877,,,,,,,,,,,
976,Congressman Hall,4H0976,709 4h Center Drive,13824,Owned,Active,Building,1989,28,,,43.0676464,-87.9199157,,,,,,,,,,,
289,201 Church Street,,201 Church Street,0,,Terminated,Building,0,2017,,,43.085158,-73.795595,,,,,,,,,,,
0289B,201 Church Street,201CS,201 Church Street,1600,,Terminated,Building,0,2017,,,43.085158,-73.795595,,,,,,,,,,,
0289A,Resource And Referral Service,,201 Church Street,750,,Terminated,Building,0,2017,,,43.085158,-73.795595,,,,,,,,,,,
2257,The Threshold Center,,285 Industrial Drive,11173,,Terminated,Building,0,2017,,,43.148788,-123.376809,,,,,,,,,,,
77,Special Purpose Housing - Building Qr,SPCQR,2875 Oak Lane,19149,Owned,Active,Building,2001,16,,,43.2003916,-86.2026417,,,,,,,,,,,
2221,Craft Self Storage,OM2221,1 Roger Street,100,Leased,Active,Building,0,2017,,,43.2686721,-73.5798789,,,,,,,,,,,
2030,Virginia Museum Of Natural History,,428 North Main Street,9281,,Terminated,Building,0,2017,,,43.790762,-88.447303,,,,,,,,,,,
2095,Central Office Building,COB,100 North Main Street,1798,,Terminated,Building,0,2017,,,44.0154191,-88.5372713,,,,,,,,,,,
243,New Pump House At Duck Pond,MC0243,2037 Oak Lane,105,Owned,Active,Structure,1962,55,,,44.0452786,-120.8227752,,,,,,,,,,,
78,Sigma Phi Epsilon House - Transfer House,SPEH,2475 Oak Lane,20508,Owned,Active,Building,2013,4,,,44.0452843,-120.8202686,,,,,,,,,,,
72,Central Services,SPCCS,2685 Oak Lane,940,Owned,Active,Building,1990,27,,,44.0452852,-120.819834,,,,,,,,,,,
65,Special Purpose Housing - Building E,SPC E,2705 Oak Lane,9300,Owned,Active,Building,1990,27,,,44.0452852,-120.819834,,,,,,,,,,,
73,Sph Fiber Hut,SPCFH,3222 Oak Lane,96,Owned,Active,Building,1996,21,,,44.0452949,-120.812861,,,,,,,,,,,
74,Special Purpose Housing - Building Kl,SPCKL,3115 Oak Lane,19149,Owned,Active,Building,2001,16,,,44.0453017,-120.810999,,,,,,,,,,,
75,Special Purpose Housing - Building Mn,SPCMN,3025 Oak Lane,19149,Owned,Active,Building,2001,16,,,44.0453017,-120.810999,,,,,,,,,,,
76,Special Purpose Housing - Building Op,SPCOP,2965 Oak Lane,19149,Owned,Active,Building,2001,16,,,44.0453017,-120.810999,,,,,,,,,,,
62,Special Purpose Housing - Building B,SPC B,2740 Oak Lane,8437,Owned,Active,Building,1983,34,,,44.0453071,-120.8153142,,,,,,,,,,,
63,Special Purpose Housing - Building C,SPC C,2720 Oak Lane,8547,Owned,Active,Building,1983,34,,,44.0453083,-120.815583,,,,,,,,,,,
61,Special Purpose Housing - Building A,SPC A,2750 Oak Lane,8560,Owned,Active,Building,1983,34,,,44.0453102,-120.8151799,,,,,,,,,,,
2450,Conservation Management Institute I,,200 West 10th Street,2488,,Terminated,Building,0,2017,,,44.272188,-88.277141,,,,,,,,,,,
2490,Kent Square,KENT,250 South Main Street,20499,Leased,Active,Building,2005,12,,,44.5430848,-122.9075698,,,,,,,,,,,
2040,Non-Alcoholic Nite Club,,432 North Main Street,3164,,Terminated,Building,0,2017,,,44.8012301,-68.7526888,,,,,,,,,,,
2140,Pk'S,PK,432 North Main Street,6000,,Terminated,Building,0,2017,,,44.8012301,-68.7526888,,,,,,,,,,,
30,Lee Hall,LEE,570 Washington Street Sw,159278,Owned,Active,Building,1966,51,,,44.919816,-123.324382,,,,,,,,,,,
2076,Northeast District Extension Office,,11 South 12th Street,409,,Terminated,Building,0,2017,,,44.9739901,-93.2801042,,,,,,,,,,,
2075,Shockoe Centre,OV2075,11 South 12th Street,4279,Leased,Active,Building,0,2017,,,44.9739901,-93.2801042,,,,,,,,,,,
0275A,Log House At Duck Pond,SOL LH,705-A West Campus Drive,560,Owned,Active,Structure,1843,174,,,44.9880986,-89.6451338,,,,,,,,,,,
275,Solitude,SOL,705 West Campus Drive,5133,Owned,Active,Building,1851,166,,,44.9880986,-89.6451338,,,,,,,,,,,
276,Wright House,WRGHT,765 West Campus Drive,4221,Owned,Active,Building,1923,94,,,44.988103,-89.6457523,,,,,,,,,,,
157,Hahn Hall - South Wing,HAHN S,800 West Campus Drive,71106,Owned,Active,Building,1988,29,,,44.9881104,-89.6468046,,,,,,,,,,,
153,Pamplin Hall,PAM,880 West Campus Drive,104938,Owned,Active,Building,1987,30,,,44.9881124,-89.6470852,,,,,,,,,,,
158,Hahn Hall - North Wing,HAHN N,900 West Campus Drive,85051,Owned,Active,Building,2004,13,,,44.9881129,-89.6471543,,,,,,,,,,,
155,Derring Hall,DER,926 West Campus Drive,207929,Owned,Active,Building,1969,48,,,44.988113,-89.6477595,,,,,,,,,,,
391,Duck Pond Bathrooms,DPBATH,593 West Campus Drive,370,Owned,Active,Building,0,2017,,,44.9881131,-89.6437221,,,,,,,,,,,
106,Saunders Hall,SAUND,490 West Campus Drive,31043,Owned,Active,Building,1931,86,,,44.9881221,-89.6424092,,,,,,,,,,,
109,Agnew Hall,AGNEW,460 West Campus Drive,12245,Owned,Active,Building,1940,77,,,44.9881229,-89.6422805,,,,,,,,,,,
54,Hillcrest Hall,HILL,385 West Campus Drive,47768,Owned,Active,Building,1940,77,,,44.9881353,-89.6410883,,,,,,,,,,,
111,Fralin Biotechnology Center,FRALN,360 West Campus Drive,44324,Owned,Active,Building,1995,22,,,44.9881444,-89.6407693,,,,,,,,,,,
110,Engel Hall,ENGEL,340 West Campus Drive,45737,Owned,Active,Building,1961,56,,,44.9881519,-89.6405035,,,,,,,,,,,
112,Cheatham Hall,JCH,310 West Campus Drive,65247,Owned,Active,Building,1971,46,,,44.9881632,-89.6401047,,,,,,,,,,,
55,New Hall West,NHW,190 West Campus Drive,92800,Owned,Active,Building,2009,8,,,44.9881702,-89.6387678,,,,,,,,,,,
118,Litton-Reaves Hall,LITRV,175 West Campus Drive,146267,Owned,Active,Building,1981,36,,,44.9881709,-89.6386985,,,,,,,,,,,
193,Johnston Student Center,GBJ,920 West Campus Drive,24556,Owned,Active,Building,1990,27,,,44.988598,-89.647721,,,,,,,,,,,
2396,Capalago,,Villa Vela,667,,Terminated,Building,0,2017,,,45.0639932,7.6701686,,,,,,,,,,,
2305,Aquaculture Research And Extension Center,OV2305,424 West Main Street,12216,Leased,Active,Building,0,2017,,,45.2019225,-93.3973728,,,,,,,,,,,
2393,Ferrari 15,OC2393,Via Motta 15,1474,Leased,Active,Building,0,2017,,,45.2251274,11.7230895,,,,,,,,,,,
28,Johnson Hall,JOHN,500 Washington Street Sw,35960,Owned,Active,Building,1965,52,,,45.5200476,-122.6771419,,,,,,,,,,,
192,Student Services Building,SSB,800 Washington Street Sw,36385,Leased,Active,Building,2003,14,,,45.5208676,-122.6800514,,,,,,,,,,,
122,Hahn Garden Pavilion,HGPAV,200 Garden Lane,2377,Owned,Active,Building,2006,11,,,45.5209238,-109.4434215,,,,,,,,,,,
256,Cns Cable Plant,,Lowes Shopping Villiage,2200,,Terminated,Building,0,2017,,,45.530055,-122.424825,,,,,,,,,,,
2198,Arlington Plaza,,2000 15th Street North,1267,,Terminated,Building,1985,32,,,45.5766689,-94.1828148,,,,,,,,,,,
2399,Carlo,,Maderno 14,6675,,Terminated,Building,0,2017,,,45.6323758,9.1640794,,,,,,,,,,,
728,Northern Va District Extension Office,,23 West Main Street,2380,,Terminated,Building,0,2017,,,45.6795187,-111.0379972,,,,,,,,,,,
885,General Purpose Building,OV0885,Geology Field Station,2964,Owned,Active,Building,1970,47,,,45.728562,-111.96991,,,,,,,,,,,
0124F,Greenhouse F1,GH F1,201-F Garden Lane,1953,Owned,Active,Building,1973,44,,,45.765834,-108.48342,,,,,,,,,,,
2400,Fanghanel,OC2400,Via Don Guanella 7,840,Leased,Active,Building,0,2017,,,45.779123,9.200222,,,,,,,,,,,
2398,S. Franscini 2,OC2398,S. Franscini 2,269,Leased,Active,Building,0,2017,,,45.8362635,9.0283022,,,,,,,,,,,
2035,Steger Center,STEGER,Via Settala 8,19258,Leased,Active,Building,0,2017,,,45.897009,8.8800954,,,,,,,,,,,
2404,Graziella,OC2404,Via Settala 7,696,Leased,Active,Building,0,2017,,,45.897068,8.880222,,,,,,,,,,,
2036,Ferrari 2,,Riva San Vitale,0,,Terminated,Building,0,2017,,,45.9008013,8.9708066,,,,,,,,,,,
2402,Roncoroni,OC2402,Piazza Grande 10,860,Leased,Active,Building,0,2017,,,45.9060432,8.9714949,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
,,,Lugano 6826,,,,,0,2017,,,45.9198464,8.9607854,,,,,,,,,,,
2403,Diego,OC2403,Via Carlo Maderno 1,1130,Leased,Active,Building,0,2017,,,46.008526,8.9544849,,,,,,,,,,,
2370,Pack It In,,502 Norwood Street,50,,Terminated,Building,0,2017,,,46.3534859,-94.2018779,,,,,,,,,,,
1032B,Granary,RHGRAN,463 Homestead Lane,400,Leased,Active,Building,1843,174,,,46.425058,-111.59862,,,,,,,,,,,
1032C,Ice House,RHICE,463 Homestead Lane,300,Leased,Active,Building,1843,174,,,46.425058,-111.59862,,,,,,,,,,,
1032A,Kitchen,RHKIT,463 Homestead Lane,300,Leased,Active,Building,1843,174,,,46.425058,-111.59862,,,,,,,,,,,
1032D,Milk House,RHMILK,463 Homestead Lane,80,Leased,Active,Building,1843,174,,,46.425058,-111.59862,,,,,,,,,,,
1032,Residence [Rjr'S Birthplace],RHRES,463 Homestead Lane,6000,Leased,Active,Building,1843,174,,,46.425058,-111.59862,,,,,,,,,,,
1033,Learning Center Laboratory,RHLCL,463 Homestead Lane,8021,Leased,Active,Building,1978,39,,,46.425058,-111.59862,,,,,,,,,,,
1032E,Tobacco Barn,RH032E,463 Homestead Lane,289,Leased,Active,Building,2010,7,,,46.425058,-111.59862,,,,,,,,,,,
0481A,Milking Parlor,,465 Dairy Road,1014,,Demolished,Building,1962,55,,,46.7254728,-117.1468365,,,,,,,,,,,
2343,Miller Apartments,,2754 Fourth Avenue North,1500,,Terminated,Building,1926,91,,,46.879227,-96.7378841,,,,,,,,,,,
2569,Cherry Lane Apartments Iv,,734 North University Street,850,,Terminated,Building,0,2017,,,46.884547,-96.7985661,,,,,,,,,,,
2358,Western Apartments,,705 West Borchardt Avenue,2000,,Terminated,Building,1978,39,,,47.4514388,-101.1455258,,,,,,,,,,,
2365,Western Apartments I,,705 West Borchardt Avenue,1000,,Terminated,Building,1978,39,,,47.4514388,-101.1455258,,,,,,,,,,,
2366,Western Apartments Ii,,701 West Borchardt Avenue,2000,,Terminated,Building,1978,39,,,47.451531,-101.1449327,,,,,,,,,,,
2367,Western Apartments Iii,,701 West Borchardt Avenue,2000,,Terminated,Building,1978,39,,,47.451531,-101.1449327,,,,,,,,,,,
,,,Underwood ND 58576,,,,,0,2017,,,47.4563859,-101.137096,,,,,,,,,,,
,,,Underwood ND 58576,,,,,0,2017,,,47.4563859,-101.137096,,,,,,,,,,,
,,,Underwood ND 58576,,,,,0,2017,,,47.4563859,-101.137096,,,,,,,,,,,
,,,Underwood ND 58576,,,,,0,2017,,,47.4563859,-101.137096,,,,,,,,,,,
1000,Horton Aquatic Lab,AQLB,1880 Horton Lane,925,Leased,Active,Building,1976,41,,,48.4354059,-122.2845728,,,,,,,,,,,
1003,Flossie Martin Astonomical Observatory,OV1003,1880 Horton Lane,0,Leased,Active,Building,0,2017,,,48.4354059,-122.2845728,,,,,,,,,,,
1001,Horton Air Pollution Lab,AP LB,1880 Horton Lane,290,Leased,Active,Building,0,2017,,,48.4354059,-122.2845728,,,,,,,,,,,
1004,Log Dwelling,,1880 Horton Lane,0,,Terminated,Building,0,2017,,,48.4354059,-122.2845728,,,,,,,,,,,
1002,Studio,,1880 Horton Lane,2000,,Terminated,Building,0,2017,,,48.4354059,-122.2845728,,,,,,,,,,,
,,,Appomattox VA 24522,,,,,0,2017,,,Appomattox VA 24522,,,,,,,,,,,,
,,,Appomattox VA 24522,,,,,0,2017,,,Appomattox VA 24522,,,,,,,,,,,,
,,,Appomattox VA 24522,,,,,0,2017,,,Appomattox VA 24522,,,,,,,,,,,,
,,,Center Moriches NY 11934,,,,,0,2017,,,Center Moriches NY 11934,,,,,,,,,,,,
,,,Charlottesville VA 22901,,,,,0,2017,,,Charlottesville VA 22901,,,,,,,,,,,,
,,,Charlottesville VA 22901,,,,,0,2017,,,Charlottesville VA 22901,,,,,,,,,,,,
,,,Charlottesville VA 22901,,,,,0,2017,,,Charlottesville VA 22901,,,,,,,,,,,,
,,,Charlottesville VA 22911,,,,,0,2017,,,Charlottesville VA 22911,,,,,,,,,,,,
,,,Chincoteague VA 23336,,,,,0,2017,,,Chincoteague VA 23336,,,,,,,,,,,,
,,,Chincoteague VA 23336,,,,,0,2017,,,Chincoteague VA 23336,,,,,,,,,,,,
,,,Chincoteague VA 23336,,,,,0,2017,,,Chincoteague VA 23336,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Christiansburg VA 24073,,,,,0,2017,,,Christiansburg VA 24073,,,,,,,,,,,,
,,,Corpus Christi TX 78418,,,,,0,2017,,,Corpus Christi TX 78418,,,,,,,,,,,,
,,,Dauphin Island AL 36528,,,,,0,2017,,,Dauphin Island AL 36528,,,,,,,,,,,,
,,,Ease Patchogue NY 11772,,,,,0,2017,,,Ease Patchogue NY 11772,,,,,,,,,,,,
,,,Fort Walton Beach FL 32547,,,,,0,2017,,,Fort Walton Beach FL 32547,,,,,,,,,,,,
,,,Fort Walton Beach FL 32548,,,,,0,2017,,,Fort Walton Beach FL 32548,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
,,,Glade Spring VA 24340,,,,,0,2017,,,Glade Spring VA 24340,,,,,,,,,,,,
